node0,node1
4282,3443
6148,11318
8881,11471
7254,3177
11582,5728
3177,9740
7254,3178
6143,8886
5728,11584
8881,13160
4979,4726
7149,7047
7037,7047
7047,7036
7037,7151
7150,7037
5758,7037
4979,5059
8881,4483
4726,3443
4726,9852
3443,10983
10974,1624
3443,9698
3443,4187
4187,9319
9710,8879
3443,8886
7037,3495
7531,1607
3870,11584
5729,11582
11584,9646
4726,2575
1607,9698
10973,3331
2575,11287
4723,6647
3412,13981
4282,8881
5758,7036
7040,9353
3443,6143
8428,4282
3443,11584
7532,3443
3443,7531
3443,10025
9852,9782
9782,9676
13282,10973
5826,4726
8297,10983
3443,7149
10983,8296
268,1845
268,4726
3443,8272
3443,5285
11471,1607
2625,3443
3443,8881
11471,3331
2682,9332
5826,3443
9315,3443
3443,3678
1583,7036
7037,1583
3443,11568
8795,8881
7532,8847
3178,9740
1922,7358
689,10983
9320,5729
9324,3443
4979,3443
8887,6143
7636,268
11582,11471
1624,3443
11564,3443
11471,11564
1624,8296
8428,9319
1326,5618
10006,6154
4726,4187
1421,3443
3443,4723
9686,8879
1326,9711
6648,1845
11270,3443
6648,9646
11582,3443
9319,3443
8608,7036
7149,8608
10025,6647
7037,1606
4724,6647
9710,4584
4727,6647
8586,1421
4727,1606
7358,1923
4979,9698
6647,3443
9629,10017
3443,8344
8344,4726
9666,7149
7036,4188
4962,12141
3443,9332
1478,1606
11565,3443
3443,3166
13159,3443
8272,4726
13161,3443
7531,11287
7532,8344
7531,8847
11287,7532
7540,3869
3331,1606
7036,1606
7708,327
1619,3443
1606,3443
1620,2575
3443,1620
8933,3443
8933,10983
6235,7036
7040,6154
888,10974
1620,4726
5776,3443
3443,5810
7153,6151
5808,3443
3443,11155
8586,511
1043,3443
9327,11471
8344,7540
3443,11272
7036,12471
7036,3443
7155,7041
13160,8296
11318,5758
9646,6652
6652,1845
970,11128
3497,5333
3497,5331
11185,5333
4025,5332
11185,5331
5331,3495
5333,3495
5332,3496
12110,5333
3495,5332
12110,5332
12110,5331
5334,12110
5019,5331
5332,5019
5019,5333
7413,5334
5332,9748
9747,5332
8421,5333
8421,5332
5332,3497
5019,5334
12118,9270
9172,9073
12050,9171
10965,4073
1635,9171
11471,9171
9171,11271
9171,1529
9171,3
11564,9171
9171,6
7645,8428
9319,9171
3918,9171
10998,9171
9171,3917
9171,11272
9171,13159
9171,13161
5729,9072
9072,9171
11564,12160
10998,5729
9171,5688
10998,5688
11564,1952
9332,4726
11270,4726
7350,11564
6772,6059
6059,5730
11270,6059
13322,13283
8881,3165
8296,6059
6059,3622
11564,6059
6059,5729
11565,6059
3165,6059
8881,6059
6059,6615
6059,4953
3165,4022
11416,6059
3165,10986
8296,2575
11582,6059
2574,6059
6059,5507
6059,1624
1619,1624
6059,4244
9698,6059
6059,6853
6059,8820
6059,11471
10983,6059
12050,3165
3165,10983
3165,6615
3165,13407
6059,11417
11564,11582
11565,11582
4953,3165
5499,6059
3981,3165
2574,3165
10974,1619
1619,6059
3165,219
10986,6059
6059,4726
6059,4727
3165,11471
9748,3351
11127,11128
9747,3351
12895,12894
12661,11128
11127,12661
12917,11129
11252,11254
11254,11249
11242,11254
11129,3917
11128,13169
7162,10234
3590,11206
3590,11132
3590,2108
11129,3590
9088,11127
13380,11128
11127,12141
11127,6351
6351,11128
11129,2663
11128,2663
12141,5758
11129,6351
11128,8032
13238,12140
13238,11129
11184,8394
11128,13554
13554,12140
12139,13554
11132,12139
11132,7151
2882,11129
11086,11129
11084,11086
11128,3590
11128,4150
7719,7718
11318,3710
11128,3710
4150,11129
12141,8960
11086,11127
11128,11086
13521,11128
11127,13521
11129,5758
5757,11129
11128,5757
5756,11128
11129,5756
8586,11129
11128,12139
2108,11129
969,11129
11206,11127
969,11128
11206,11129
8394,12139
8586,11128
692,12139
692,12140
11127,8586
12140,3087
2830,12140
11132,8586
7563,11639
12139,13238
1186,11128
11132,11046
11128,10446
11129,10447
11127,12139
2681,12140
3448,12139
10448,11128
1839,11127
11128,1839
3468,11129
11127,11231
11128,11231
1843,11084
11127,1843
11128,1843
11084,1839
11129,5231
11318,11128
11639,3732
12139,8296
45,12139
11128,5527
7154,11132
12132,10797
12140,12132
11128,9747
3689,11127
11128,3689
11128,2705
11129,4149
4149,11128
11129,4151
11128,4151
11132,11639
11131,11639
11639,11127
11639,11128
3352,9748
3352,12115
4962,9748
2815,6654
12139,8297
12132,12137
12139,4107
11128,9789
11128,3917
11128,2681
11129,2681
11128,5828
5828,11129
11129,5827
11128,3468
3468,11127
11128,11084
11084,11127
5297,12141
11128,5110
11129,5110
3351,11128
11129,11318
11127,11318
3352,11128
11128,5758
11309,11127
11309,11128
2633,11132
11184,13378
11084,4256
7538,3590
12137,12140
1808,12139
3448,12140
12140,3482
8296,12140
11606,10485
11129,11686
11129,10448
8297,12140
11254,12139
11254,12140
12139,1606
7719,7717
2108,1635
11206,1635
11127,13520
13520,11128
11127,2815
2815,11128
12140,3088
11129,8032
6654,11132
11127,8027
8027,11128
8032,11127
7047,11132
8812,11437
11129,11437
13554,11127
12139,13549
11129,13549
11639,8586
8147,11128
1734,1882
2681,8820
11129,2633
11128,10447
11128,4119
4134,11127
7358,11127
8295,11128
11127,8295
5836,11128
5550,11084
11127,5836
1329,11128
11132,6351
12139,11639
12140,11639
11128,8285
11127,8285
6398,8023
9683,8023
13159,8023
13160,8023
12491,12618
8023,7531
11286,1211
1211,7725
8023,10984
7991,4738
4188,4726
7532,8023
1211,8013
5699,7790
13344,4250
3308,6143
6150,3308
6144,3308
4247,13341
13341,6536
2681,1059
4255,13343
4252,10921
13341,13343
4254,13344
1734,2681
6351,7790
5849,2681
6536,13344
2681,11300
3307,9646
4253,13345
13343,4247
8747,8280
2813,9990
3308,9990
4249,13343
1202,2681
13346,10921
10921,13341
4247,6532
1059,9039
2681,8790
9646,3308
4794,731
13350,4251
3307,11126
2659,12110
13345,4247
4250,3308
1871,2681
873,4250
13347,10241
3057,3308
873,3308
6536,1059
5185,7658
5455,5185
5185,11958
6651,5185
12108,1635
1635,5454
5448,5619
5520,5448
9220,12618
12612,12495
12495,12917
12496,6245
5522,7708
12614,11958
9241,12618
3865,12108
12618,9217
12612,11582
11582,3860
8960,12108
7708,5450
5450,7709
5450,9841
10257,5448
10263,5448
1578,2008
7708,7658
5936,12618
11958,1844
10343,7709
7709,10092
5447,5454
2008,7708
3860,2008
2008,12614
12613,2008
5185,6648
6648,5184
5185,5456
5184,5456
11903,12615
12614,11903
11903,11958
4061,6648
1844,6648
5184,10025
5448,8074
3411,7995
7995,9649
9837,5525
5448,7721
11860,12614
7658,5455
1844,5455
5455,7709
5455,5448
11471,5455
5454,1844
7708,5454
11288,11287
12495,4726
7709,5454
9837,5520
9841,7709
11860,6654
6654,5455
5447,4261
5448,5447
5185,6654
5184,6654
5455,5447
5454,7658
7658,5447
12472,12108
12472,9841
11088,5447
5447,7709
2395,5447
7708,12472
5454,11471
5185,5454
7709,12108
12618,9267
5456,1844
9249,12618
9272,12618
5448,2705
6240,12616
7658,5448
7658,6654
2705,5447
5447,3917
5447,3918
5448,3917
12614,12495
12614,6647
6647,10343
10341,6647
6647,12618
12617,6647
9837,11172
7708,7709
9250,12618
7709,7658
9837,11151
12618,9269
6651,6
6651,5
2,6651
6651,1
12472,7709
12495,6245
9128,5448
5448,5454
12614,1606
12496,12614
4061,5456
7708,2404
6647,1844
2631,7658
12612,12613
13048,12108
12614,12506
5447,5205
8846,12614
9837,11153
7658,11958
9837,11173
4967,9837
4061,6654
5307,12108
501,12108
272,9837
10092,6647
10096,6647
1844,6654
6647,3915
6647,5184
10069,6647
6647,10090
6647,5185
6647,7658
9853,9837
7709,3948
5744,7708
12619,6651
10697,7709
5447,3521
9841,5447
12614,12544
5447,5
5,12108
7658,12495
5455,12495
5454,12495
10025,12495
5456,6251
11859,12614
11860,11859
12614,11858
12108,12682
1066,10237
5448,12108
6651,3
12846,7658
11917,10197
10197,10025
10025,5698
4821,7709
9273,12618
9218,12618
12612,12614
12614,4073
10253,5448
5448,8538
6651,8655
6651,0
5448,2551
5448,6491
4282,6651
1844,6651
7708,5448
5359,5448
3590,12108
7709,12960
12472,6655
7708,6655
12108,6655
9841,6655
6655,7709
1577,2546
6648,6663
9837,12948
4796,7709
10025,1257
5447,11686
11859,10025
10069,7709
9841,8368
10277,5448
10009,2769
12495,9268
7709,2929
13370,12660
11088,3917
5447,6837
6835,5447
9837,11200
5184,6651
9319,5454
5184,11958
4061,5454
5184,5455
7658,10025
1257,7658
6647,5455
6647,7709
5454,5184
1844,5184
11858,11860
12108,10203
9064,12615
12453,6653
9841,12108
12453,10197
3860,10025
7041,13464
7037,7527
7527,6148
7036,7527
11088,5448
5448,7709
5448,9841
10260,5448
5448,10262
10254,5448
5454,5455
10069,6648
10090,6648
6648,10343
6648,10025
2862,6648
11088,5450
6651,6759
6651,7153
6238,12108
5452,7708
5450,2705
5450,9099
5450,3917
6245,1825
5,1137
1582,1583
2575,2574
6937,11471
6937,4282
4726,6937
5545,5728
5310,5421
5498,5729
5505,5504
12612,3860
872,11091
395,4571
3411,9646
11703,12616
1868,12204
4438,1257
1868,288
10906,11703
3495,7036
6154,7937
11128,9026
219,3449
8881,10704
6778,12612
1578,8345
11958,8172
6868,692
6778,5630
9784,1281
3411,9382
7832,3280
5830,4325
9268,12264
9155,1923
3449,13236
1281,5364
12505,5190
11703,11231
7860,10019
4899,5454
3459,1424
13393,5652
2248,11128
1601,2330
11582,8032
12893,1258
3282,9137
12005,3590
4502,11270
5454,9033
1391,7418
3411,12526
1339,12915
11088,3918
5383,977
5532,10019
7154,8870
8431,7364
9332,5729
131,3033
511,2214
131,8717
3922,2705
5623,1380
11703,2030
1293,1808
13547,10019
12140,10259
7112,5551
10019,10057
6654,11070
5447,4896
1152,5748
5623,7479
2636,7637
8296,13279
10067,10019
3443,4119
7152,7043
11603,5630
3411,10070
1868,1392
9853,1281
3443,1607
11703,10019
3348,13583
7037,11804
5632,10894
1362,6432
7036,3449
7794,7792
8138,11584
10019,11928
9958,1300
5630,6690
3737,9675
10321,7298
3860,5623
1281,600
12613,326
2630,1635
1281,13406
12495,11457
9683,12866
600,12135
9117,2704
10243,9221
5652,5636
9041,4064
10106,131
3411,10364
131,6
3411,12889
11958,12615
3411,3489
7359,12268
3411,9073
5628,2942
6459,10019
11151,11177
5468,4964
12401,1300
1635,7658
12465,12695
2554,131
2619,5652
3121,12108
2,3449
8881,4469
8960,7298
3590,12135
3506,4994
10019,8702
10668,6794
9685,3411
6400,1281
11703,9783
395,9392
1281,9291
361,6145
10019,10087
7086,5509
7545,3542
11607,410
12618,5499
12266,6605
4144,1868
11129,5652
1519,9841
5653,5628
4378,971
3865,7481
1257,13364
3449,5475
4502,13370
5652,8910
11318,1924
13284,11471
8531,8537
11128,3334
1576,2942
6740,7044
13404,3766
131,4374
7678,12264
11462,8919
2782,5689
10242,6654
4701,6656
7047,6738
12565,131
1131,9991
7692,5758
394,4617
131,3666
6493,3449
5184,131
131,11935
3766,5840
4205,11703
1259,6351
3737,11958
11223,2405
410,6046
8299,6469
395,3438
3513,12271
7078,410
11958,11049
9991,7564
9033,10238
12072,395
12266,3443
935,3443
11127,7869
4714,1578
11127,6720
1678,10025
10019,7846
4260,131
6827,7043
4617,6841
5630,12237
11318,5089
11257,11565
1578,3489
6653,873
10259,2942
8846,12496
8344,8684
6166,1391
3411,7853
7981,10019
13378,4263
8345,814
12505,1380
111,2204
1251,1072
5456,11603
3443,10476
9666,6648
11974,7692
477,11588
898,10026
9382,10019
10909,10019
2704,5454
6644,5454
8978,3411
5551,3595
10026,7658
7045,3634
8328,4044
748,6354
2663,748
2910,1924
12526,11501
1648,10019
7359,5631
7545,5476
131,10351
2229,10019
395,10635
3480,131
7435,6919
5837,10454
7036,935
3570,395
12453,5634
410,13222
1754,8296
12011,1258
7149,6244
12655,13194
5046,1278
4963,3449
10538,8881
12742,6
9270,11457
3449,4850
1281,10669
11498,11703
7337,5046
13673,3411
971,4701
7350,5629
8658,7658
3590,2910
6921,8345
11270,3449
10019,10048
12204,12915
10019,5120
13404,511
7990,12919
9669,12271
1969,1391
11802,7037
10019,10270
2862,10019
5652,669
1578,3917
12635,8692
2708,2856
12935,3449
7658,11860
5468,1836
4714,13393
9290,872
898,1166
769,6166
4962,13463
7018,325
4794,12741
12742,7036
12495,12463
10019,7213
1236,410
10461,7037
5837,3689
11582,2904
7047,7879
11223,5919
1576,8301
5623,6154
3345,5652
10017,11127
11197,1236
2408,10019
4281,6652
1072,1148
3965,9363
13296,5652
3411,11161
1741,11088
5635,5629
4395,12695
10019,10081
5383,2929
1924,339
815,9646
5004,6354
401,395
11508,11703
9363,6794
1281,11151
6778,11903
5632,5523
7875,12108
1601,9696
5758,4714
3595,3095
9721,2849
1380,13283
4963,3953
4896,1258
10092,1
4395,4713
5209,12655
6827,7041
7046,131
6831,7658
1274,8045
6154,1403
3590,7101
5623,9710
7756,2705
3443,2170
395,949
843,12875
10019,5115
13359,7041
272,5837
3095,5551
1925,11384
6154,12264
10019,10354
9958,1326
1140,12108
6154,9646
5851,8628
12613,11471
1424,5631
4323,1925
3449,5773
5455,2614
13077,12453
3411,10059
9783,10019
7785,4617
1061,5456
11775,410
4006,124
131,9926
5787,13530
5630,11958
13455,1797
10227,1
10019,10345
3917,731
11457,3638
1281,10682
1732,131
8286,3449
8837,326
8042,3766
12471,12108
6291,11185
3739,11958
221,11703
12266,7678
5623,9795
3590,11622
9768,10019
3449,9857
459,3634
6107,5657
9363,4006
470,11703
11128,6720
7151,6653
7269,11703
7792,1576
6763,3964
11959,3542
11703,8931
11582,5523
9747,1213
5016,5013
10986,12618
2634,1580
10371,12915
1183,4962
11584,5046
3411,11282
11974,11585
3495,11803
10656,718
5967,10019
12860,12655
8819,1213
11703,1971
5729,3443
2788,5456
7074,3766
10026,13370
7047,969
12618,12695
4395,5629
131,7040
12915,11622
898,5349
12573,12915
5455,998
4520,7947
12265,9782
9991,803
13716,6475
6954,11127
1797,1619
5631,12618
7042,3282
4022,10974
12495,6144
11128,3634
692,5520
1883,4726
4570,4703
10800,2681
5447,7546
11318,3449
11465,8344
3475,6240
11156,11703
1924,1206
1581,8301
7686,9710
1578,131
11194,12655
4320,12616
11965,5476
5055,10453
5383,3033
131,1840
1543,2708
5455,5641
511,13313
2709,1543
8296,1582
12915,8314
1297,131
3766,3353
969,131
10019,2645
10061,131
13243,160
5145,11703
524,395
12108,8754
10467,8881
327,7863
12990,12919
663,1970
6245,2150
4097,1281
10805,11703
1606,6536
7717,6354
3317,131
7037,9333
6615,3953
1799,8428
11132,11086
3345,12237
8706,3411
573,1449
10348,10019
5282,5471
2587,2006
6653,4429
7620,326
6902,1923
5501,7036
1258,13370
6827,1578
3633,5698
8676,4150
1061,11958
5634,5699
11129,4026
12265,5628
4703,9710
5357,10019
6297,2752
11582,3345
13161,3449
1924,3689
1213,8793
11703,2122
3449,3513
11703,600
3163,12741
11128,11126
395,7578
7088,2950
161,410
1259,6653
10019,8031
9747,4951
5630,3590
395,9783
7043,7437
10211,2942
1582,4714
3629,9778
6654,9332
12604,12614
3449,11976
11703,9189
11703,11229
5203,5623
1072,1923
3028,10019
687,692
3411,8029
12915,6542
4503,3917
11466,3095
8113,10019
1,4978
12060,7298
12613,410
7377,12915
3593,9628
1281,8042
731,6351
5775,3449
9324,8023
6358,5703
9649,3766
10019,1643
10903,594
6232,12271
410,10204
10019,13083
4714,7866
5634,12237
12128,131
2770,8431
1257,12496
3397,13157
6837,6839
2858,7637
2954,7099
12655,4925
8344,4899
5351,7658
10453,7112
3739,3737
6642,11703
5476,11584
11350,5652
1024,1974
1024,1868
4963,1424
13545,10019
1387,11127
12890,3766
8059,3411
1257,1845
11507,3766
5676,3411
5456,4150
5456,2942
2752,968
5628,600
681,998
2849,7658
12266,3570
12727,5652
4995,10964
11273,2710
1868,12024
7153,3449
5630,8960
2681,5203
3521,6159
13370,1259
1537,7036
12742,0
3766,4864
150,1036
6857,11071
11703,627
3478,5384
11703,12915
11348,7041
7359,12262
2746,7086
131,4607
5652,3417
2788,11958
11588,7369
8404,1581
10304,395
2678,131
587,8819
4769,8775
5384,5636
2960,131
12616,1391
1204,10019
1,5514
8881,5729
3506,7101
9145,11703
3411,9677
10796,5509
131,3715
631,8752
9788,9137
11958,511
9646,7832
12915,11921
6651,10951
12266,7377
1712,2638
603,3766
847,131
1004,2700
1042,11128
5629,5298
1924,6714
5623,7658
6240,8539
1281,324
11703,10910
665,7658
131,288
8919,791
630,11086
3928,11088
131,12253
11586,5673
12974,11128
5454,2681
1597,1705
11989,12618
11985,12915
7857,10019
9177,415
3337,2069
2910,1926
10028,12617
5455,0
12919,1678
1258,3590
402,12684
6644,5455
3411,5794
11509,10019
12618,12514
12237,6148
131,9715
1524,1868
12660,11603
6921,1924
4428,11450
10019,9653
8903,11903
3917,8292
13040,978
4962,4395
1924,9060
4220,10269
11703,3656
131,11718
7691,3449
4175,12741
12883,11703
1768,1745
12203,10019
3043,3766
10019,13332
3286,7041
11318,7495
7527,6154
7658,1556
10019,9826
4995,4586
10454,11965
898,7794
11584,3449
328,4190
1281,1043
5037,6654
511,515
131,8374
2825,12742
12108,5476
3382,1868
10801,793
1925,12640
3326,1281
7367,11703
4087,131
6148,12614
12615,10028
10026,8618
873,9666
1286,3348
7794,1562
12388,8170
1923,5089
12158,4137
2938,10019
3860,10414
8586,8846
12741,2708
2847,3449
8296,12747
10320,10322
4,3443
12545,7643
3411,11498
1424,12108
3411,5120
12541,131
6128,6914
872,5447
3449,9212
6376,1787
5046,3447
12915,8665
131,5173
13178,5618
9647,8344
3766,501
731,3634
11457,5980
5362,395
2814,12495
4286,5468
7658,2300
5185,12915
5634,10025
1281,1204
410,7308
7545,3633
7359,6715
4386,1281
2639,5688
131,5203
2395,12108
8881,10049
12741,3947
131,9333
10797,2614
339,13560
395,10618
10363,10019
12616,9218
131,4618
8344,11193
131,13370
5830,395
7637,587
72,11223
1024,11703
12544,2708
3418,3419
9789,2705
2709,2633
9646,9837
12915,7930
7037,11567
5454,7481
475,7041
10019,1022
807,7658
12741,10803
8345,7389
11318,7101
6,58
1243,11584
5476,1923
3348,2910
5520,4325
131,3050
395,3415
3634,6734
8616,12618
2637,7637
10402,10019
11935,2088
11989,11990
3267,11703
512,7041
9039,12072
2820,3411
12618,10450
5625,7359
6376,6354
6493,7658
13792,410
12108,7877
1056,1057
8158,11127
10974,6615
6491,3766
9841,6475
11582,998
1068,6827
11476,3449
5628,5635
11533,11703
11703,7230
12465,8320
511,5454
8903,8134
11415,8561
1576,7832
12695,1391
5630,5456
5184,12522
7531,8346
8906,4
9653,10045
2910,9117
12606,11703
1,11935
10019,7418
3449,6350
10983,3449
3449,12813
12108,12695
1868,11152
3443,5728
7037,11457
10019,5177
11127,5630
131,1591
10026,6654
1844,5623
5631,9837
10911,3766
86,5652
7915,3521
5789,1391
9821,3767
9798,10019
219,5758
1668,12044
1578,513
6649,7152
3359,11128
131,624
131,8555
3411,8893
5630,8985
12673,11603
1582,5454
1582,131
6080,3449
4726,8982
12266,6715
8881,13023
5090,12108
5544,12614
10259,698
3449,11200
10983,3869
2943,11703
9653,12905
1868,11145
6655,6244
1642,10019
11584,5623
7637,2633
6611,2638
4015,4714
856,3447
9646,5478
11379,12655
6938,4263
11703,8042
9649,5454
11703,6400
8790,1843
1155,6350
600,8881
11127,2681
5454,11958
1213,3348
11703,8712
11582,5635
5837,3596
11154,3411
7636,6741
4714,1576
5190,7036
6149,361
11703,10056
12741,9891
11128,5640
10259,5383
5366,131
12237,3131
2528,410
1,11633
2088,43
12615,12613
3903,11088
9935,3449
3490,5758
6974,410
10019,10756
8881,391
11471,9693
1806,1578
1281,1642
5455,11576
12695,11471
3634,2405
2942,1583
4263,706
512,2250
13502,1281
3918,8628
5572,9324
3449,502
969,5297
12204,3766
5454,9393
12915,7849
2673,998
11903,3860
9223,1533
6577,10006
7637,3511
9324,1536
7359,5634
9774,11703
3449,2305
12618,5282
7681,692
10067,12915
5525,5632
1140,9268
13370,2045
1197,6354
1805,13455
3028,3766
11582,5628
7795,1563
5108,5089
5205,6145
8677,7736
4064,5184
10963,11127
6837,7658
7795,3865
11223,6734
3348,8703
12108,9788
7625,1391
7036,5193
10259,9300
8837,131
12915,10328
9576,1
11917,12919
1581,2634
7609,7582
769,6248
5521,13283
12919,11457
12237,12266
13161,5454
3639,11457
412,1925
3496,7564
3954,6245
0,10017
3766,11282
5013,12976
10364,5447
11837,12915
12072,5652
11958,3493
11564,12863
5652,9233
969,7046
10855,3449
12653,1391
1652,131
10094,10019
3331,131
13584,11858
9135,11086
9363,1402
3345,5636
11272,3489
320,8007
3717,3449
10211,11603
5017,131
13048,5626
12108,7546
5455,7798
131,2901
1281,3411
4149,4195
11384,4324
11128,2862
395,8570
1257,12618
11958,6778
3923,2705
13378,4151
3411,13856
1780,6434
131,5134
12618,5625
7359,12271
12919,1619
11471,8301
6654,11905
12472,7658
9841,12502
1213,1147
12614,1258
998,3687
9772,11703
7238,9653
3411,9291
5688,13420
1868,9364
13283,9783
5551,10453
199,3411
4966,4325
4286,1923
13180,11703
2678,3766
9653,4074
12019,13326
2619,8790
3411,11152
13304,131
9283,2749
12123,7658
2069,6234
2827,9653
5810,7047
3495,11802
9686,3865
13370,5122
3506,1533
3766,3689
6584,6475
11054,12495
11451,11453
10332,10019
4395,12108
9740,3766
7991,395
12615,13304
1281,11589
1181,131
6647,3521
1923,5628
5623,12615
7315,6353
4119,3348
1281,13439
11318,6154
2890,7154
1580,1578
10055,10019
11003,5132
4220,4966
4571,4702
6541,2681
13828,3411
561,5601
4428,6353
946,3634
10453,10019
4263,2688
10019,10052
12060,1030
410,9983
5789,402
6245,12266
410,2597
511,6644
12657,11958
0,11935
7658,12024
326,218
5122,3411
7658,4484
3506,1594
2710,3512
12544,7658
511,8416
10019,9772
13498,10019
3506,1923
8565,1281
10666,10019
769,12614
5713,1213
5675,4025
13404,11703
10026,1559
7692,5631
9841,9837
1251,131
8301,5837
12915,5418
5635,1200
7691,9841
3590,1729
5454,12693
1391,6164
131,362
5688,511
131,1265
13161,9710
9653,9117
2103,10019
8059,3766
6334,10448
12610,11703
11686,5623
10019,13032
131,13495
12613,12502
3411,5966
1281,9376
3924,2705
10453,5837
3521,10810
5623,8617
3411,10050
12495,3629
7736,6921
12267,5623
10933,10019
5454,1258
9286,11128
3860,12505
7863,325
12614,10025
4024,7036
10025,1584
11223,4401
10204,11128
1258,5455
10986,12211
9782,12495
1591,4726
5523,12502
13095,11703
5259,131
12453,5456
3689,8820
5294,11582
482,12618
2879,2709
5792,3411
7359,8616
3926,11088
